round,lang_name,variable,iso_alpha2,country,glottocode,glottolog_name,level
6,chinyika,Q2OTHER,MW,17,nyik1246,Nyika (Malawi and Zambia),language
6,chinyungwe,Q2OTHER,MW,17,nyun1248,Nyungwe,language
6,chiswahili,Q2OTHER,MW,17,swah1253,Swahili,language
6,chitcheiwa,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,chitewe,Q2OTHER,MZ,21,tewe1238,Tewe,language
6,chiteye,Q2OTHER,MZ,21,tewe1238,Tewe,language
6,chitoko,Q2OTHER,ZW,36,,,
6,chitsua,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,chitxua,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,chiwandya,Q2OTHER,MW,17,mala1475,Malawi Sena,language
6,chiyamba,Q2OTHER,ZM,35,,,
6,chona,Q2OTHER,MZ,21,,,
6,choua,Q2OTHER,CM,6,,,
6,chukusi,Q2OTHER,GH,11,anuf1239,Anufo,language
6,chutcua,Q2OTHER,MZ,21,,,
6,creol,Q2OTHER,SN,26,uppe1455,Upper Guinea Crioulo,language
6,daba,Q2OTHER,CM,6,nucl1683,Daba,language
6,dador,Q2OTHER,NG,24,,,
6,dafing,Q2OTHER,BF,4,mark1256,Marka,language
6,dagaari,Q2OTHER,GH,11,sout2789,Central Dagaare,language
6,dakarkari,Q2OTHER,NG,24,clel1238,C'lela,language
6,dbo,Q2OTHER,CM,6,,,
6,deg-(moo),Q2OTHER,GH,11,,,
6,degema,Q2OTHER,NG,24,dege1246,Degema,language
6,diaka,Q2OTHER,ML,18,,,
6,diakanke,Q2OTHER,GN,12,jaha1245,Jahanka,language
6,diakhanke,Q2OTHER,SN,26,west2500,Western Maninkakan,language
6,digo,Q2OTHER,KE,13,digo1243,Digo,language
6,djerma,Q2OTHER,BF,4,zarm1239,Zarma-Kaado,language
6,djimini,Q2OTHER,CI,8,djim1235,Djimini Senoufo,language
6,docces,Q2OTHER,BF,4,,,
6,dogon,Q2OTHER,BF,4,plai1257,Plains Dogon,family
6,dogons,Q2OTHER,BF,4,plai1257,Plains Dogon,family
6,dogose,Q2OTHER,BF,4,dogo1295,Dogosé,language
6,dolimuu,Q2OTHER,GH,11,,,
6,donsin,Q2OTHER,BF,4,,,
6,dourou,Q2OTHER,CM,6,diii1241,Dii,language
6,dschang,Q2OTHER,CM,6,yemb1246,Yemba,language
6,dumbe,Q2OTHER,ZW,36,,,
6,duruma,Q2OTHER,KE,13,duru1249,Duruma,language
6,ebrie,Q2OTHER,CI,8,ebri1238,Ebrié,language
6,edjagham,Q2OTHER,CM,6,,,
6,ega,Q2OTHER,CI,8,egaa1242,Ega,language
6,eggon,Q2OTHER,NG,24,eggo1239,Eggon,language
6,egi,Q2OTHER,NG,24,,,
6,ejagham,Q2OTHER,CM,6,ejag1239,Ejagham,language
6,ejaka,Q2OTHER,CM,6,,,
6,ejakam,Q2OTHER,CM,6,,,
6,ekote,Q2OTHER,MZ,21,koti1238,Koti,language
6,elam eguo,Q2OTHER,CM,6,esim1238,Esimbi,language
6,elam equ0,Q2OTHER,CM,6,esim1238,Esimbi,language
6,elam equo,Q2OTHER,CM,6,,,
6,eleme,Q2OTHER,NG,24,elem1253,Eleme,language
6,esimbi,Q2OTHER,CM,6,esim1238,Esimbi,language
6,essimbi,Q2OTHER,CM,6,esim1238,Esimbi,language
6,etenga,Q2OTHER,CM,6,,,
6,eton,Q2OTHER,CM,6,eton1253,Eton-Mengisa,language
6,ewe and fante,Q2OTHER,GH,11,ewee1241,Ewe,language
6,ewodi,Q2OTHER,CM,6,dual1243,Duala,language
6,fakama,Q2OTHER,NG,24,,,
6,fakawa,Q2OTHER,NG,24,,,
6,fali,Q2OTHER,NG,24,fali1285,Fali,language
6,faliya,Q2OTHER,NG,24,,,
6,fang,Q2OTHER,CM,6,fang1246,Fang (Equatorial Guinea),language
6,femawa,Q2OTHER,NG,24,,,
6,forgeron (noumou),Q2OTHER,BF,4,kpee1234,Kpeego,language
6,frafra,Q2OTHER,GH,11,fare1241,Farefare,language
6,fulami,Q2OTHER,CM,6,adam1253,Adamawa Fulfulde,language
6,fulane,Q2OTHER,CM,6,adam1253,Adamawa Fulfulde,language
6,gabsiki,Q2OTHER,CM,6,,,
6,gagou,Q2OTHER,CI,8,gagu1242,Gban,language
6,gain,Q2OTHER,CI,8,,,
6,garre,Q2OTHER,KE,13,swah1253,Swahili,language
6,gawu,Q2OTHER,GH,11,,,
6,gbagi,Q2OTHER,NG,24,gbag1258,Gbagyi,language
6,gekyode,Q2OTHER,GH,11,giky1238,Gikyode,language
6,ghemba,Q2OTHER,CM,6,,,
6,giriama,Q2OTHER,KE,13,giry1241,Giryama,language
6,gnanboua,Q2OTHER,CI,8,,,
6,gnideboua,Q2OTHER,CI,8,,,
6,gomu,Q2OTHER,NG,24,mooo1239,Moo,language
6,gonja,Q2OTHER,GH,11,gonj1241,Gonja,language
6,gruma,Q2OTHER,GH,11,bimo1239,Bimoba,language
6,grushie,Q2OTHER,GH,11,kase1253,Kasem,language
6,guan,Q2OTHER,GH,11,guaa1238,Gua,language
6,guerze,Q2OTHER,GN,12,guin1254,Guinea Kpelle,language
6,gujarati,Q2OTHER,KE,13,guja1252,Gujarati,language
6,gurerze,Q2OTHER,GN,12,guin1254,Guinea Kpelle,language
6,guruni,Q2OTHER,GH,11,fare1241,Farefare,language
6,gwandara,Q2OTHER,NG,24,gwan1268,Gwandara,language
6,gwari,Q2OTHER,NG,24,gbag1258,Gbagyi,language
6,gwong,Q2OTHER,NG,24,kago1247,Kagoma,language
6,haoussa,Q2OTHER,BJ,2,haus1257,Hausa,language
6,haoussa,Q2OTHER,GA,10,haus1257,Hausa,language
6,haoussa,Q2OTHER,NE,23,haus1257,Hausa,language
6,ibo,Q2OTHER,CM,6,,,
6,ichen,Q2OTHER,NG,24,etky1238,Etkywan,language
6,indian,Q2OTHER,SZ,30,hind1269,Hindi,language
6,isizulu,Q2OTHER,SZ,30,zulu1248,Zulu,language
6,isu,Q2OTHER,CM,6,isuf1235,Isu (Fako Division),language
6,ithopiwa,Q2OTHER,ZA,28,amha1245,Amharic,language
6,iyala,Q2OTHER,NG,24,yala1263,Yala,language
6,jaba,Q2OTHER,NG,24,idun1241,Idun,language
6,jarawa,Q2OTHER,NG,24,jara1263,Jarawa (Nigeria),language
6,jenjo,Q2OTHER,NG,24,dzaa1238,Dza,language
6,jukum,Q2OTHER,NG,24,wapa1235,Wapan,language
6,jukun,Q2OTHER,NG,24,juku1254,Jukun Takum,language
6,jukun wanu,Q2OTHER,NG,24,wann1241,Wannu,language
6,kaakye,Q2OTHER,GH,11,krac1238,Krache,language
6,kagara,Q2OTHER,NG,24,,,
6,kagoma,Q2OTHER,NG,24,kago1247,Kagoma,language
6,kagoro,Q2OTHER,NG,24,tyap1238,Tyap,language
6,kaika,Q2OTHER,NG,24,,,
6,kaka,Q2OTHER,NG,24,yamb1251,Yamba,language
6,kakabari,Q2OTHER,NG,24,,,
6,kakwa,Q2OTHER,UG,34,kakw1240,Kakwa,language
6,kalabari,Q2OTHER,NG,24,kala1381,Kalabari,language
6,karaboro,Q2OTHER,BF,4,,,
6,kasari,Q2OTHER,GH,11,,,
6,kasem,Q2OTHER,GH,11,kase1253,Kasem,language
6,kataf,Q2OTHER,NG,24,tyap1238,Tyap,language
6,katongu,Q2OTHER,NG,24,,,
6,khoi,Q2OTHER,ZA,28,nama1264,Nama (Namibia),language
6,khois,Q2OTHER,ZA,28,nama1264,Nama (Namibia),language
6,khoisan,Q2OTHER,ZA,28,nama1264,Nama (Namibia),language
6,kiarusha,Q2OTHER,TZ,31,,,
6,kibembe,Q2OTHER,TZ,31,bemb1255,Bembe,language
6,kibena,Q2OTHER,TZ,31,bena1262,Bena (Tanzania),language
6,kibondei,Q2OTHER,TZ,31,bond1247,Bondei,language
6,kiborana,Q2OTHER,TZ,31,,,
6,kibungu,Q2OTHER,TZ,31,bung1265,Bungu,language
6,kidigo,Q2OTHER,TZ,31,digo1243,Digo,language
6,kidoe,Q2OTHER,TZ,31,doee1238,Doe,language
6,kigunya,Q2OTHER,TZ,31,,,
6,kiha,Q2OTHER,TZ,31,haaa1252,Ha,language
6,kihangaza,Q2OTHER,TZ,31,hang1260,Hangaza,language
6,kiikizu,Q2OTHER,TZ,31,ikiz1238,Ikizu,language
6,kiiraq,Q2OTHER,TZ,31,iraq1241,Iraqw,language
6,kijahidiri,Q2OTHER,TZ,31,iraq1241,Iraqw,language
6,kijaluo,Q2OTHER,TZ,31,,,
6,kijita,Q2OTHER,TZ,31,jita1239,Jita,language
6,kikabwa,Q2OTHER,TZ,31,kabw1241,Kabwa,language
6,kikaguru,Q2OTHER,TZ,31,,,
6,kikahe,Q2OTHER,TZ,31,kahe1238,Kahe,language
6,kikara,Q2OTHER,TZ,31,kara1481,Kara (Tanzania),language
6,kikerewe,Q2OTHER,TZ,31,kere1283,Kerewe,language
6,kikimbu,Q2OTHER,TZ,31,kimb1242,Kimbu,language
6,kikine,Q2OTHER,TZ,31,suba1252,Suba-Simbiti,language
6,kikinga,Q2OTHER,TZ,31,nucl1379,Kinga,language
6,kikonongo,Q2OTHER,TZ,31,kono1265,Konongo,language
6,kikwaya,Q2OTHER,TZ,31,kway1241,Kwaya,language
6,kilba babar,Q2OTHER,NG,24,bura1292,Bura-Pabir,language
6,kilongo,Q2OTHER,TZ,31,,,
6,kimakunduchi,Q2OTHER,TZ,31,,,
6,kimakuwa,Q2OTHER,TZ,31,,,
6,kimalili,Q2OTHER,TZ,31,,,
6,kimang'ati,Q2OTHER,TZ,31,,,
6,kimatambwe,Q2OTHER,TZ,31,,,
6,kimatengo,Q2OTHER,TZ,31,mate1258,Matengo,language
6,kimatumbi,Q2OTHER,TZ,31,matu1259,Matumbi,language
6,kimazuruni,Q2OTHER,TZ,31,,,
6,kimbulu,Q2OTHER,TZ,31,,,
6,kimwera,Q2OTHER,TZ,31,mwer1248,Mwera (Chimwera),language
6,kindali,Q2OTHER,TZ,31,ndal1241,Ndali,language
6,kindamba,Q2OTHER,TZ,31,ndam1239,Ndamba,language
6,kindendeule,Q2OTHER,TZ,31,nden1249,Ndendeule,language
6,kindengereko,Q2OTHER,TZ,31,nden1248,Ndengereko,language
6,kindonde,Q2OTHER,TZ,31,mako1251,Makonde,language
6,kindyewe,Q2OTHER,TZ,31,kere1283,Kerewe,language
6,kingindo,Q2OTHER,TZ,31,ngin1244,Ngindo,language
6,kinguu,Q2OTHER,TZ,31,ngul1246,Ngulu,language
6,kinyambo,Q2OTHER,TZ,31,nyam1277,Nyambo,language
6,kinyamwanga,Q2OTHER,TZ,31,nyam1275,Nyamwanga,language
6,kinyantuzu,Q2OTHER,TZ,31,,,
6,kinyarwanda,Q2OTHER,UG,34,kiny1244,Kinyarwanda,language
6,kinyasa,Q2OTHER,TZ,31,mpot1240,Mpoto,language
6,kinyaturu,Q2OTHER,TZ,31,nyat1246,Nyaturu,language
6,kinyiha,Q2OTHER,TZ,31,nyik1247,Nyika (Tanzania),language
6,kinyimbo,Q2OTHER,TZ,31,nyam1277,Nyambo,language
6,kinyiramba,Q2OTHER,TZ,31,nila1242,Nilamba,language
6,kinyisanzu,Q2OTHER,TZ,31,isan1243,Isanzu,language
6,kipangwa,Q2OTHER,TZ,31,pang1287,Pangwa,language
6,kipemba,Q2OTHER,TZ,31,pemb1239,Pemba,dialect
6,kipogoro,Q2OTHER,TZ,31,pogo1243,Pogolo,language
6,kipsigis,Q2OTHER,KE,13,kips1239,Kipsigis,language
6,kirangi,Q2OTHER,TZ,31,lang1320,Langi,language
6,kiruri,Q2OTHER,TZ,31,kway1241,Kwaya,language
6,kisafwa,Q2OTHER,TZ,31,safw1238,Safwa,language
6,kisambaa,Q2OTHER,TZ,31,sham1280,Shambala,language
6,kisandawe,Q2OTHER,TZ,31,sand1273,Sandawe,language
6,kisangu,Q2OTHER,TZ,31,sang1330,Sangu (Tanzania),language
6,kisegeju,Q2OTHER,TZ,31,sege1246,Segeju,language
6,kishirazi,Q2OTHER,TZ,31,,,
6,kisimbiti,Q2OTHER,TZ,31,suba1252,Suba-Simbiti,language
6,kisizaki,Q2OTHER,TZ,31,ikiz1238,Ikizu,language
6,kissi,Q2OTHER,GN,12,nort2765,Northern Kissi,language
6,kisubi,Q2OTHER,TZ,31,shub1238,Shubi,language
6,kisumbwa,Q2OTHER,TZ,31,sumb1240,Sumbwa,language
6,kitaturu,Q2OTHER,TZ,31,,,
6,kitongwe,Q2OTHER,TZ,31,tong1320,Tongwe,language
6,kitumbatu,Q2OTHER,TZ,31,,,
6,kiwanji,Q2OTHER,TZ,31,vwan1235,Vwanji,language
6,kiyao,Q2OTHER,TZ,31,yaoo1241,Yao,language
6,kizanaki,Q2OTHER,TZ,31,zana1238,Zanaki,language
6,kizaramo,Q2OTHER,TZ,31,zara1247,Zaramo,language
6,kizigua,Q2OTHER,TZ,31,zigu1242,Zigula,language
6,kizinza,Q2OTHER,TZ,31,zinz1238,Zinza,language
6,kodia,Q2OTHER,CI,8,kodi1246,Kodia,language
6,kokomba,Q2OTHER,GH,11,konk1269,Konkomba,language
6,kom,Q2OTHER,CM,6,mfum1238,Southern Mfumte,language
6,komono,Q2OTHER,BF,4,khis1238,Khisa,language
6,komonon,Q2OTHER,CI,8,,,
6,kona,Q2OTHER,NG,24,jiba1237,Jiba,language
6,koniadie,Q2OTHER,SN,26,,,
6,kono,Q2OTHER,GN,12,kono1267,Kono (Guinea),language
6,konon,Q2OTHER,GN,12,kono1267,Kono (Guinea),language
6,kotoko,Q2OTHER,CM,6,,,
6,kotokoli,Q2OTHER,GH,11,temm1241,Tem,language
6,kotokoli/chamba,Q2OTHER,GH,11,temm1241,Tem,language
6,kouzie,Q2OTHER,CI,8,nyab1255,Nyabwa,language
6,koyaka,Q2OTHER,CI,8,koya1253,Koyaga,language
6,krakyi,Q2OTHER,GH,11,krac1238,Krache,language
6,krobo,Q2OTHER,GH,11,adan1247,Adangme,language
6,krobou,Q2OTHER,CI,8,krob1245,Krobu,language
6,kumam,Q2OTHER,UG,34,kuma1275,Kumam,language
6,kuria,Q2OTHER,KE,13,kuri1259,Kuria,language
6,kusal,Q2OTHER,GH,11,kusa1250,Kusaal,language
6,kuteb,Q2OTHER,NG,24,kute1248,Kutep,language
6,kwahu,Q2OTHER,GH,11,twii1234,Twi,dialect
6,laka,Q2OTHER,CM,6,,,
6,lambia,Q2OTHER,ZM,35,,,
6,lambo,Q2OTHER,CM,6,,,
6,landouma,Q2OTHER,GN,12,land1256,Landoma,language
6,language almapat,Q2OTHER,SD,29,,,
6,language fellata,Q2OTHER,SD,29,adam1253,Adamawa Fulfulde,language
6,language inqasna,Q2OTHER,SD,29,,,
6,lanta,Q2OTHER,NG,24,,,
6,laru,Q2OTHER,NG,24,laru1238,Laru (Nigeria),language
6,lawabe,Q2OTHER,NG,24,,,
6,lendu,Q2OTHER,UG,34,lend1245,Lendu,language
6,ligete,Q2OTHER,MZ,21,,,
6,ligode,Q2OTHER,MZ,21,,,
6,ligote,Q2OTHER,MZ,21,,,
6,ligoute,Q2OTHER,MZ,21,,,
6,likpakpaln,Q2OTHER,GH,11,konk1269,Konkomba,language
6,limbum,Q2OTHER,CM,6,limb1268,Limbum,language
6,lingua mapex,Q2OTHER,MZ,21,port1283,Portuguese,language
6,logba,Q2OTHER,GH,11,logb1245,Logba,language
6,logba,Q2OTHER,TG,32,lukp1238,Lukpa,language
6,loriba,Q2OTHER,MZ,21,,,
6,lozwi,Q2OTHER,ZW,36,,,
6,luchazi,Q2OTHER,ZM,35,luch1239,Luchazi,language
6,ludama,Q2OTHER,UG,34,adho1243,Adhola,language
6,lufumbira,Q2OTHER,UG,34,kiny1244,Kinyarwanda,language
6,lugwere,Q2OTHER,UG,34,gwer1238,Gwere,language
6,lujaluwo,Q2OTHER,UG,34,alur1250,Alur,language
6,lulamogi,Q2OTHER,UG,34,soga1242,Soga,language
6,luluri,Q2OTHER,UG,34,ruul1235,Ruuli,language
6,lumama,Q2OTHER,NG,24,,,
6,lunguda,Q2OTHER,NG,24,long1389,Longuda,language
6,luniga,Q2OTHER,MZ,21,,,
6,lunyala,Q2OTHER,UG,34,ruul1235,Ruuli,language
6,lunyara,Q2OTHER,UG,34,ruul1235,Ruuli,language
6,luo,Q2OTHER,UG,34,sout2831,Southern Lwoo,family
6,lururu,Q2OTHER,UG,34,ruul1235,Ruuli,language
6,m'batto,Q2OTHER,CI,8,mbat1247,Mbato,language
6,mabawe,Q2OTHER,MZ,21,,,
6,mabi,Q2OTHER,CM,6,kwas1243,Kwasio,language
6,mada,Q2OTHER,CM,6,mada1293,Mada (Cameroon),language
6,mafwe,Q2OTHER,NA,22,,,
6,mahawea,Q2OTHER,MZ,21,,,
6,mahohka,Q2OTHER,CI,8,maho1249,Mahou,language
6,mahouka,Q2OTHER,CI,8,maho1249,Mahou,language
6,maindo,Q2OTHER,MZ,21,main1272,Maindo,language
6,mampruli,Q2OTHER,GH,11,mamp1244,Mampruli,language
6,mamunye,Q2OTHER,NG,24,,,
6,mandara,Q2OTHER,CM,6,wand1278,Wandala,language
6,mandarai,Q2OTHER,BF,4,,,
6,manhgue,Q2OTHER,MZ,21,,,
6,manhungue,Q2OTHER,MZ,21,many1258,Manyika,language
6,mankagne,Q2OTHER,SN,26,,,
6,maone,Q2OTHER,MZ,21,,,
6,mapex,Q2OTHER,MZ,21,,,
6,maragoli,Q2OTHER,KE,13,logo1258,Logooli,language
6,maronga,Q2OTHER,MZ,21,rong1268,Ronga,language
6,massa,Q2OTHER,CM,6,masa1322,Masana,language
6,massema,Q2OTHER,MZ,21,nucl1396,Sena,language
6,massonke,Q2OTHER,SN,26,,,
6,matcwe,Q2OTHER,MZ,21,,,
6,mateu,Q2OTHER,MZ,21,,,
6,matewe,Q2OTHER,MZ,21,tewe1238,Tewe,language
6,mateyu,Q2OTHER,MZ,21,,,
6,matowe,Q2OTHER,MZ,21,tewe1238,Tewe,language
6,matsua,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,matswa,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,matxsua,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,maungwe,Q2OTHER,ZW,36,,,
6,maure,Q2OTHER,SN,26,,,
6,mba vele,Q2OTHER,CM,6,tuki1240,Tuki,language
6,mbamoise,Q2OTHER,CM,6,,,
6,mbang,Q2OTHER,CM,6,bako1249,Bakoko,language
6,mbe mbe,Q2OTHER,CM,6,,,
6,mbesah,Q2OTHER,CM,6,,,
6,mbessa,Q2OTHER,CM,6,,,
6,mbo,Q2OTHER,CM,6,mboc1235,Mbo (Cameroon),language
6,mbo'o,Q2OTHER,CM,6,,,
6,mbororo,Q2OTHER,CM,6,nige1253,Nigerian Fulfulde,language
6,mdombe,Q2OTHER,ZW,36,,,
6,medindo,Q2OTHER,MZ,21,main1272,Maindo,language
6,mefi,Q2OTHER,CM,6,,,
6,meta,Q2OTHER,CM,6,,,
6,metsa,Q2OTHER,CM,6,,,
6,mezima,Q2OTHER,CM,6,,,
6,mhalangwe,Q2OTHER,NA,22,,,
6,michinka,Q2OTHER,NG,24,,,
6,mikhifore,Q2OTHER,GN,12,mixi1241,Mixifore,language
6,mikifore,Q2OTHER,GN,12,mixi1241,Mixifore,language
6,mikundu,Q2OTHER,ZM,35,,,
6,minchika,Q2OTHER,NG,24,,,
6,misanje,Q2OTHER,CM,6,,,
6,mo,Q2OTHER,GH,11,degg1238,Deg,language
6,moghagno,Q2OTHER,CM,6,,,
6,monga,Q2OTHER,MZ,21,rong1268,Ronga,language
6,monghaka,Q2OTHER,CM,6,,,
6,moniaco,Q2OTHER,MZ,21,,,
6,moniga,Q2OTHER,MZ,21,makh1265,Makhuwa-Moniga,language
6,morotsi,Q2OTHER,BW,3,,,
6,moshie,Q2OTHER,GH,11,moss1236,Mossi,language
6,mossi,Q2OTHER,ML,18,moss1236,Mossi,language
6,mossi,Q2OTHER,TG,32,moss1236,Mossi,language
6,mossicthe,Q2OTHER,NE,23,,,
6,moudani,Q2OTHER,CM,6,,,
6,moudini,Q2OTHER,CM,6,,,
6,mougoum,Q2OTHER,CM,6,,,
6,moundang,Q2OTHER,CM,6,mund1325,Mundang,language
6,mousgoum,Q2OTHER,CM,6,musg1254,Musgu,language
6,mousgoun,Q2OTHER,CM,6,musg1254,Musgu,language
6,mtsua,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,muali,Q2OTHER,MZ,21,,,
6,muandi,Q2OTHER,MZ,21,mwan1247,Mwani,language
6,muani,Q2OTHER,MZ,21,mwan1247,Mwani,language
6,muany,Q2OTHER,MZ,21,mwan1247,Mwani,language
6,mubako,Q2OTHER,CM,6,nyon1241,Nyong,language
6,mudele,Q2OTHER,CM,6,,,
6,mugaka,Q2OTHER,CM,6,,,
6,mulamogi,Q2OTHER,UG,34,soga1242,Soga,language
6,mumugar,Q2OTHER,NG,24,,,
6,mumuye,Q2OTHER,NG,24,nucl1240,Mumuye,language
6,munga,Q2OTHER,MZ,21,makh1265,Makhuwa-Moniga,language
6,muni,Q2OTHER,MZ,21,,,
6,muninga,Q2OTHER,MZ,21,makh1265,Makhuwa-Moniga,language
6,munyabindi,Q2OTHER,UG,34,,,
6,munyaya,Q2OTHER,KE,13,orma1241,Orma,language
6,mupun,Q2OTHER,NG,24,mwag1236,Mwaghavul,language
6,murundi,Q2OTHER,UG,34,rund1242,Rundi,language
6,musgum,Q2OTHER,CM,6,musg1254,Musgu,language
6,mushangwe,Q2OTHER,ZW,36,,,
6,mwangavul,Q2OTHER,NG,24,mwag1236,Mwaghavul,language
6,nabdam,Q2OTHER,GH,11,fare1241,Farefare,language
6,nahumuru,Q2OTHER,GH,11,chum1261,Chumburung,language
6,naindo,Q2OTHER,MZ,21,main1272,Maindo,language
6,nambya,Q2OTHER,ZW,36,namb1291,Nambya,language
6,namica,Q2OTHER,MZ,21,,,
6,nandi,Q2OTHER,KE,13,nand1266,Nandi,language
6,nankani,Q2OTHER,GH,11,fare1241,Farefare,language
6,naoniga,Q2OTHER,MZ,21,,,
6,naturalise,Q2OTHER,CI,8,,,
6,nawuri,Q2OTHER,GH,11,nawu1242,Nawuri,language
6,nchani,Q2OTHER,CM,6,,,
6,nchanih,Q2OTHER,CM,6,,,
6,ndala,Q2OTHER,NG,24,ndoo1241,Ndoola,language
6,ndebele,Q2OTHER,BW,3,nort2795,Zimbabwean Ndebele,language
6,ndebele,Q2OTHER,SZ,30,sout2808,Sumayela Ndebele,language
6,ndebele,Q2OTHER,ZM,35,nort2795,Zimbabwean Ndebele,language
6,ngambaye,Q2OTHER,CM,6,,,
6,ngas,Q2OTHER,NG,24,ngas1240,Ngas,language
6,ngemba,Q2OTHER,CM,6,ngem1255,Ngemba,language
6,ngoa,Q2OTHER,CM,6,,,
6,ngony,Q2OTHER,MZ,21,,,
6,ngou,Q2OTHER,CM,6,,,
6,ngungue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nguo,Q2OTHER,CM,6,,,
6,ngyemboon,Q2OTHER,CM,6,ngie1241,Ngiemboon,language
6,nhugue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhumgue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhungoe,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhungue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhunguem,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhungwe,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhunhue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhunque,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,ninzom,Q2OTHER,NG,24,ninz1246,Ninzo,language
6,nleya zambia,Q2OTHER,ZW,36,,,
6,nnaga eboko,Q2OTHER,CM,6,,,
6,noni,Q2OTHER,CM,6,noon1243,Noone,language
6,nsie,Q2OTHER,CM,6,,,
6,nso,Q2OTHER,CM,6,lamn1239,Lamnso',language
6,nswaka,Q2OTHER,ZM,35,,,
6,nubi,Q2OTHER,KE,13,nubi1253,Nubi,language
6,numana,Q2OTHER,NG,24,numa1252,Numana-Nunku-Gbantu-Numbu,language
6,nunga,Q2OTHER,MZ,21,,,
6,nuto,Q2OTHER,MZ,21,,,
6,nwangavul,Q2OTHER,NG,24,mwag1236,Mwaghavul,language
6,nyandang,Q2OTHER,NG,24,yend1241,Yendang,language
6,nyanja,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,nyanja,Q2OTHER,ZW,36,nyan1308,Nyanja,language
6,nyarwanda,Q2OTHER,KE,13,kiny1244,Kinyarwanda,language
6,nyasa,Q2OTHER,KE,13,,,
6,nyemba,Q2OTHER,NA,22,,,
6,nyongue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyuenge,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyugue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyungue,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyungunhe,Q2OTHER,MZ,21,nyun1248,Nyungwe,language
6,nzema,Q2OTHER,GH,11,nzim1238,Nzima,language
6,obang,Q2OTHER,CM,6,ejag1239,Ejagham,language
6,obodu,Q2OTHER,NG,24,,,
6,odienneka,Q2OTHER,CI,8,woje1238,Wojenaka,language
6,ogae,Q2OTHER,NG,24,,,
6,ogba,Q2OTHER,NG,24,ogba1241,Ogbah,language
6,ogiek,Q2OTHER,KE,13,okie1245,Okiek,language
6,okirika,Q2OTHER,NG,24,kiri1254,Kirike,language
6,okre,Q2OTHER,GH,11,,,
6,okrika,Q2OTHER,NG,24,kiri1254,Kirike,language
6,oku,Q2OTHER,CM,6,okuu1243,Oku,language
6,oroko,Q2OTHER,CM,6,orok1266,Oroko,language
6,oron,Q2OTHER,NG,24,oroo1241,Oro,language
6,oshie,Q2OTHER,CM,6,ngos1238,Ngoshie,language
6,owan,Q2OTHER,NG,24,,,
6,panso,Q2OTHER,NG,24,lamn1239,Lamnso',language
6,peulh,Q2OTHER,CI,8,maas1239,Maasina Fulfulde,language
6,peulh,Q2OTHER,TG,32,borg1235,Borgu Fulfulde,language
6,pinyin,Q2OTHER,CM,6,piny1238,Pinyin,language
6,portuguese,Q2OTHER,SZ,30,port1283,Portuguese,language
6,rendille,Q2OTHER,KE,13,rend1243,Rendille,language
6,ronga,Q2OTHER,MZ,21,rong1268,Ronga,language
6,rufumbira,Q2OTHER,UG,34,kiny1244,Kinyarwanda,language
6,rungungu,Q2OTHER,UG,34,gung1250,Gungu,language
6,runyarwanda,Q2OTHER,UG,34,kiny1244,Kinyarwanda,language
6,ruruli,Q2OTHER,UG,34,ruul1235,Ruuli,language
6,rusongora,Q2OTHER,UG,34,konz1239,Konzo,language
6,sabaot,Q2OTHER,KE,13,saba1262,Sabaot,language
6,sala,Q2OTHER,ZM,35,sala1266,Sala,language
6,sampa,Q2OTHER,GH,11,,,
6,san,Q2OTHER,NA,22,juho1239,South-Eastern Ju,language
6,sara,Q2OTHER,CM,6,ngam1268,Ngambay,language
6,sawa,Q2OTHER,CM,6,dual1243,Duala,language
6,sayawa,Q2OTHER,NG,24,saya1246,Saya,language
6,sefwi,Q2OTHER,GH,11,sehw1238,Sehwi,language
6,sekhurutsi,Q2OTHER,BW,3,tswa1253,Tswana,language
6,senanjwa,Q2OTHER,BW,3,,,
6,sepedi,Q2OTHER,BW,3,pedi1238,Pedi,language
6,seshona,Q2OTHER,BW,3,shon1251,Shona,language
6,setebele,Q2OTHER,BW,3,nort2795,Zimbabwean Ndebele,language
6,setswapong,Q2OTHER,BW,3,tswa1237,Tswapong,language
6,sexhereko,Q2OTHER,BW,3,here1253,Herero,language
